"barcode","sample"
"HD-19-Su:351095","HD-19-Su"
"HD-19-Su:351096","HD-19-Su"
"HD-19-Su:351097","HD-19-Su"
"HD-19-Su:351098","HD-19-Su"
"HD-19-Su:351099","HD-19-Su"
"HD-19-Su:351100","HD-19-Su"
"HD-19-Su:351101","HD-19-Su"
"HD-19-Su:351102","HD-19-Su"
"HD-19-Su:351103","HD-19-Su"
"HD-19-Su:351104","HD-19-Su"
"HD-19-Su:351105","HD-19-Su"
"HD-19-Su:351106","HD-19-Su"
"HD-19-Su:351107","HD-19-Su"
"HD-19-Su:351108","HD-19-Su"
"HD-19-Su:351109","HD-19-Su"
"HD-19-Su:351110","HD-19-Su"
"HD-19-Su:351111","HD-19-Su"
"HD-19-Su:351112","HD-19-Su"
"HD-19-Su:351113","HD-19-Su"
"HD-19-Su:351114","HD-19-Su"
"HD-19-Su:351115","HD-19-Su"
"HD-19-Su:351116","HD-19-Su"
"HD-19-Su:351117","HD-19-Su"
"HD-19-Su:351118","HD-19-Su"
"HD-19-Su:351119","HD-19-Su"
"HD-19-Su:351120","HD-19-Su"
"HD-19-Su:351121","HD-19-Su"
"HD-19-Su:351122","HD-19-Su"
"HD-19-Su:351123","HD-19-Su"
"HD-19-Su:351124","HD-19-Su"
"HD-19-Su:351126","HD-19-Su"
"HD-19-Su:351127","HD-19-Su"
"HD-19-Su:351128","HD-19-Su"
"HD-19-Su:351129","HD-19-Su"
"HD-19-Su:351130","HD-19-Su"
"HD-19-Su:351131","HD-19-Su"
"HD-19-Su:351132","HD-19-Su"
"HD-19-Su:351133","HD-19-Su"
"HD-19-Su:351135","HD-19-Su"
"HD-19-Su:351136","HD-19-Su"
"HD-19-Su:351137","HD-19-Su"
"HD-19-Su:351138","HD-19-Su"
"HD-19-Su:351139","HD-19-Su"
"HD-19-Su:351140","HD-19-Su"
"HD-19-Su:351141","HD-19-Su"
"HD-19-Su:351142","HD-19-Su"
"HD-19-Su:351143","HD-19-Su"
"HD-19-Su:351144","HD-19-Su"
"HD-19-Su:351145","HD-19-Su"
"HD-19-Su:351146","HD-19-Su"
"HD-19-Su:351147","HD-19-Su"
"HD-19-Su:351148","HD-19-Su"
"HD-19-Su:351149","HD-19-Su"
"HD-19-Su:351150","HD-19-Su"
"HD-19-Su:351151","HD-19-Su"
"HD-19-Su:351152","HD-19-Su"
"HD-19-Su:351153","HD-19-Su"
"HD-19-Su:351154","HD-19-Su"
"HD-19-Su:351155","HD-19-Su"
"HD-19-Su:351156","HD-19-Su"
"HD-19-Su:351157","HD-19-Su"
"HD-19-Su:351158","HD-19-Su"
"HD-19-Su:351159","HD-19-Su"
"HD-19-Su:351160","HD-19-Su"
"HD-19-Su:351161","HD-19-Su"
"HD-19-Su:351162","HD-19-Su"
"HD-19-Su:351163","HD-19-Su"
"HD-19-Su:351164","HD-19-Su"
"HD-19-Su:351165","HD-19-Su"
"HD-19-Su:351166","HD-19-Su"
"HD-19-Su:351167","HD-19-Su"
"HD-19-Su:351168","HD-19-Su"
"HD-19-Su:351169","HD-19-Su"
"HD-19-Su:351170","HD-19-Su"
"HD-19-Su:351171","HD-19-Su"
"HD-19-Su:351172","HD-19-Su"
"HD-19-Su:351173","HD-19-Su"
"HD-19-Su:351174","HD-19-Su"
"HD-19-Su:351176","HD-19-Su"
"HD-19-Su:351177","HD-19-Su"
"HD-19-Su:351178","HD-19-Su"
"HD-19-Su:351179","HD-19-Su"
"HD-19-Su:351180","HD-19-Su"
"HD-19-Su:351181","HD-19-Su"
"HD-19-Su:351182","HD-19-Su"
"HD-19-Su:351183","HD-19-Su"
"HD-19-Su:351184","HD-19-Su"
"HD-19-Su:351185","HD-19-Su"
"HD-19-Su:351186","HD-19-Su"
"HD-19-Su:351187","HD-19-Su"
"HD-19-Su:351188","HD-19-Su"
"HD-19-Su:351189","HD-19-Su"
"HD-19-Su:351191","HD-19-Su"
"HD-19-Su:351193","HD-19-Su"
"HD-19-Su:351194","HD-19-Su"
"HD-19-Su:351195","HD-19-Su"
"HD-19-Su:351196","HD-19-Su"
"HD-19-Su:351197","HD-19-Su"
"HD-19-Su:351198","HD-19-Su"
"HD-19-Su:351199","HD-19-Su"
"HD-19-Su:351200","HD-19-Su"
"HD-19-Su:351201","HD-19-Su"
"HD-19-Su:351202","HD-19-Su"
"HD-19-Su:351203","HD-19-Su"
"HD-19-Su:351204","HD-19-Su"
"HD-19-Su:351205","HD-19-Su"
"HD-19-Su:351206","HD-19-Su"
"HD-19-Su:351207","HD-19-Su"
"HD-19-Su:351209","HD-19-Su"
"HD-19-Su:351210","HD-19-Su"
"HD-19-Su:351211","HD-19-Su"
"HD-19-Su:351212","HD-19-Su"
"HD-19-Su:351213","HD-19-Su"
"HD-19-Su:351214","HD-19-Su"
"HD-19-Su:351215","HD-19-Su"
"HD-19-Su:351216","HD-19-Su"
"HD-19-Su:351217","HD-19-Su"
"HD-19-Su:351218","HD-19-Su"
"HD-19-Su:351219","HD-19-Su"
"HD-19-Su:351220","HD-19-Su"
"HD-19-Su:351222","HD-19-Su"
"HD-19-Su:351223","HD-19-Su"
"HD-19-Su:351224","HD-19-Su"
"HD-19-Su:351225","HD-19-Su"
"HD-19-Su:351226","HD-19-Su"
"HD-19-Su:351227","HD-19-Su"
"HD-19-Su:351228","HD-19-Su"
"HD-19-Su:351229","HD-19-Su"
"HD-19-Su:351230","HD-19-Su"
"HD-19-Su:351231","HD-19-Su"
"HD-19-Su:351232","HD-19-Su"
"HD-19-Su:351233","HD-19-Su"
"HD-19-Su:351235","HD-19-Su"
"HD-19-Su:351236","HD-19-Su"
"HD-19-Su:351237","HD-19-Su"
"HD-19-Su:351238","HD-19-Su"
"HD-19-Su:351239","HD-19-Su"
"HD-19-Su:351240","HD-19-Su"
"HD-19-Su:351241","HD-19-Su"
"HD-19-Su:351242","HD-19-Su"
"HD-19-Su:351243","HD-19-Su"
"HD-19-Su:351244","HD-19-Su"
"HD-19-Su:351245","HD-19-Su"
"HD-19-Su:351246","HD-19-Su"
"HD-19-Su:351247","HD-19-Su"
"HD-19-Su:351248","HD-19-Su"
"HD-19-Su:351249","HD-19-Su"
"HD-19-Su:351250","HD-19-Su"
"HD-19-Su:351251","HD-19-Su"
"HD-19-Su:351252","HD-19-Su"
"HD-19-Su:351253","HD-19-Su"
"HD-19-Su:351254","HD-19-Su"
"HD-19-Su:351255","HD-19-Su"
"HD-19-Su:351256","HD-19-Su"
"HD-19-Su:351257","HD-19-Su"
"HD-19-Su:351258","HD-19-Su"
"HD-19-Su:351259","HD-19-Su"
"HD-19-Su:351260","HD-19-Su"
"HD-19-Su:351261","HD-19-Su"
"HD-19-Su:351262","HD-19-Su"
"HD-19-Su:351263","HD-19-Su"
"HD-19-Su:351264","HD-19-Su"
"HD-19-Su:351266","HD-19-Su"
"HD-19-Su:351267","HD-19-Su"
"HD-19-Su:351268","HD-19-Su"
"HD-19-Su:351269","HD-19-Su"
"HD-19-Su:351270","HD-19-Su"
"HD-19-Su:351271","HD-19-Su"
"HD-19-Su:351272","HD-19-Su"
"HD-19-Su:351273","HD-19-Su"
"HD-19-Su:351274","HD-19-Su"
"HD-19-Su:351275","HD-19-Su"
"HD-19-Su:351276","HD-19-Su"
"HD-19-Su:351277","HD-19-Su"
"HD-19-Su:351278","HD-19-Su"
"HD-19-Su:351279","HD-19-Su"
"HD-19-Su:351280","HD-19-Su"
"HD-19-Su:351281","HD-19-Su"
"HD-19-Su:351282","HD-19-Su"
"HD-19-Su:351283","HD-19-Su"
"HD-19-Su:351284","HD-19-Su"
"HD-19-Su:351285","HD-19-Su"
"HD-19-Su:351286","HD-19-Su"
"HD-19-Su:351287","HD-19-Su"
"HD-19-Su:351288","HD-19-Su"
"HD-19-Su:351289","HD-19-Su"
"HD-19-Su:351290","HD-19-Su"
"HD-19-Su:351291","HD-19-Su"
"HD-19-Su:351292","HD-19-Su"
"HD-19-Su:351293","HD-19-Su"
"HD-19-Su:351294","HD-19-Su"
"HD-19-Su:351295","HD-19-Su"
"HD-19-Su:351296","HD-19-Su"
"HD-19-Su:351297","HD-19-Su"
"HD-19-Su:351298","HD-19-Su"
"HD-19-Su:351299","HD-19-Su"
"HD-19-Su:351301","HD-19-Su"
"HD-19-Su:351302","HD-19-Su"
"HD-19-Su:351303","HD-19-Su"
"HD-19-Su:351304","HD-19-Su"
"HD-19-Su:351305","HD-19-Su"
"HD-19-Su:351306","HD-19-Su"
"HD-19-Su:351307","HD-19-Su"
"HD-19-Su:351308","HD-19-Su"
"HD-19-Su:351309","HD-19-Su"
"HD-19-Su:351310","HD-19-Su"
"HD-19-Su:351311","HD-19-Su"
"HD-19-Su:351312","HD-19-Su"
"HD-19-Su:351314","HD-19-Su"
"HD-19-Su:351315","HD-19-Su"
"HD-19-Su:351316","HD-19-Su"
"HD-19-Su:351317","HD-19-Su"
"HD-19-Su:351318","HD-19-Su"
"HD-19-Su:351319","HD-19-Su"
"HD-19-Su:351320","HD-19-Su"
"HD-19-Su:351321","HD-19-Su"
"HD-19-Su:351322","HD-19-Su"
"HD-19-Su:351323","HD-19-Su"
"HD-19-Su:351324","HD-19-Su"
"HD-19-Su:351325","HD-19-Su"
"HD-19-Su:351326","HD-19-Su"
"HD-19-Su:351327","HD-19-Su"
"HD-19-Su:351328","HD-19-Su"
"HD-19-Su:351329","HD-19-Su"
"HD-19-Su:351330","HD-19-Su"
"HD-19-Su:351331","HD-19-Su"
"HD-19-Su:351332","HD-19-Su"
"HD-19-Su:351333","HD-19-Su"
"HD-19-Su:351334","HD-19-Su"
"HD-19-Su:351335","HD-19-Su"
"HD-19-Su:351336","HD-19-Su"
"HD-19-Su:351337","HD-19-Su"
"HD-19-Su:351338","HD-19-Su"
"HD-19-Su:351339","HD-19-Su"
"HD-19-Su:351340","HD-19-Su"
"HD-19-Su:351341","HD-19-Su"
"HD-19-Su:351342","HD-19-Su"
"HD-19-Su:351343","HD-19-Su"
"HD-19-Su:351344","HD-19-Su"
"HD-19-Su:351345","HD-19-Su"
"HD-19-Su:351346","HD-19-Su"
"HD-19-Su:351347","HD-19-Su"
"HD-19-Su:351348","HD-19-Su"
"HD-19-Su:351349","HD-19-Su"
"HD-19-Su:351350","HD-19-Su"
"HD-19-Su:351351","HD-19-Su"
"HD-19-Su:351352","HD-19-Su"
"HD-19-Su:351353","HD-19-Su"
"HD-19-Su:351354","HD-19-Su"
"HD-19-Su:351355","HD-19-Su"
"HD-19-Su:351356","HD-19-Su"
"HD-19-Su:351357","HD-19-Su"
"HD-19-Su:351358","HD-19-Su"
"HD-19-Su:351359","HD-19-Su"
"HD-19-Su:351361","HD-19-Su"
"HD-19-Su:351363","HD-19-Su"
"HD-19-Su:351364","HD-19-Su"
"HD-19-Su:351365","HD-19-Su"
"HD-19-Su:351366","HD-19-Su"
"HD-19-Su:351367","HD-19-Su"
"HD-19-Su:351368","HD-19-Su"
"HD-19-Su:351369","HD-19-Su"
"HD-19-Su:351370","HD-19-Su"
"HD-19-Su:351371","HD-19-Su"
"HD-19-Su:351372","HD-19-Su"
"HD-19-Su:351373","HD-19-Su"
"HD-19-Su:351375","HD-19-Su"
"HD-19-Su:351376","HD-19-Su"
"HD-19-Su:351377","HD-19-Su"
"HD-19-Su:351378","HD-19-Su"
"HD-19-Su:351379","HD-19-Su"
"HD-19-Su:351380","HD-19-Su"
"HD-19-Su:351381","HD-19-Su"
"HD-19-Su:351382","HD-19-Su"
"HD-19-Su:351383","HD-19-Su"
"HD-19-Su:351384","HD-19-Su"
"HD-19-Su:351385","HD-19-Su"
"HD-19-Su:351386","HD-19-Su"
"HD-19-Su:351387","HD-19-Su"
"HD-19-Su:351388","HD-19-Su"
"HD-19-Su:351390","HD-19-Su"
"HD-19-Su:351391","HD-19-Su"
"HD-19-Su:351392","HD-19-Su"
"HD-19-Su:351393","HD-19-Su"
"HD-19-Su:351394","HD-19-Su"
"HD-19-Su:351395","HD-19-Su"
"HD-19-Su:351396","HD-19-Su"
"HD-19-Su:351397","HD-19-Su"
"HD-19-Su:351398","HD-19-Su"
"HD-19-Su:351399","HD-19-Su"
"HD-19-Su:351400","HD-19-Su"
"HD-19-Su:351401","HD-19-Su"
"HD-19-Su:351402","HD-19-Su"
"HD-19-Su:351403","HD-19-Su"
"HD-19-Su:351404","HD-19-Su"
"HD-19-Su:351405","HD-19-Su"
"HD-19-Su:351406","HD-19-Su"
"HD-19-Su:351407","HD-19-Su"
"HD-19-Su:351408","HD-19-Su"
"HD-19-Su:351409","HD-19-Su"
"HD-19-Su:351410","HD-19-Su"
"HD-19-Su:351411","HD-19-Su"
"HD-19-Su:351412","HD-19-Su"
"HD-19-Su:351413","HD-19-Su"
"HD-19-Su:351414","HD-19-Su"
"HD-19-Su:351415","HD-19-Su"
"HD-19-Su:351416","HD-19-Su"
"HD-19-Su:351417","HD-19-Su"
"HD-19-Su:351418","HD-19-Su"
"HD-19-Su:351419","HD-19-Su"
"HD-19-Su:351420","HD-19-Su"
"HD-19-Su:351421","HD-19-Su"
"HD-19-Su:351422","HD-19-Su"
"HD-19-Su:351423","HD-19-Su"
"HD-19-Su:351424","HD-19-Su"
"HD-19-Su:351425","HD-19-Su"
"HD-19-Su:351426","HD-19-Su"
"HD-19-Su:351427","HD-19-Su"
"HD-19-Su:351428","HD-19-Su"
"HD-19-Su:351429","HD-19-Su"
"HD-19-Su:351430","HD-19-Su"
"HD-19-Su:351431","HD-19-Su"
"HD-19-Su:351432","HD-19-Su"
"HD-19-Su:351433","HD-19-Su"
"HD-19-Su:351434","HD-19-Su"
"HD-19-Su:351435","HD-19-Su"
"HD-19-Su:351436","HD-19-Su"
"HD-19-Su:351438","HD-19-Su"
"HD-19-Su:351439","HD-19-Su"
"HD-19-Su:351440","HD-19-Su"
"HD-19-Su:351441","HD-19-Su"
"HD-19-Su:351442","HD-19-Su"
"HD-19-Su:351443","HD-19-Su"
"HD-19-Su:351444","HD-19-Su"
"HD-19-Su:351445","HD-19-Su"
"HD-19-Su:351446","HD-19-Su"
"HD-19-Su:351447","HD-19-Su"
"HD-19-Su:351448","HD-19-Su"
"HD-19-Su:351449","HD-19-Su"
"HD-19-Su:351450","HD-19-Su"
"HD-19-Su:351451","HD-19-Su"
"HD-19-Su:351452","HD-19-Su"
"HD-19-Su:351453","HD-19-Su"
"HD-19-Su:351454","HD-19-Su"
"HD-19-Su:351455","HD-19-Su"
"HD-19-Su:351456","HD-19-Su"
"HD-19-Su:351457","HD-19-Su"
"HD-19-Su:351458","HD-19-Su"
"HD-19-Su:351459","HD-19-Su"
"HD-19-Su:351460","HD-19-Su"
"HD-19-Su:351461","HD-19-Su"
"HD-19-Su:351462","HD-19-Su"
"HD-19-Su:351463","HD-19-Su"
"HD-19-Su:351464","HD-19-Su"
"HD-19-Su:351465","HD-19-Su"
"HD-19-Su:351466","HD-19-Su"
"HD-19-Su:351467","HD-19-Su"
"HD-19-Su:351468","HD-19-Su"
"HD-19-Su:351469","HD-19-Su"
"HD-19-Su:351470","HD-19-Su"
"HD-19-Su:351471","HD-19-Su"
"HD-19-Su:351472","HD-19-Su"
"HD-19-Su:351473","HD-19-Su"
"HD-19-Su:351474","HD-19-Su"
"HD-19-Su:351475","HD-19-Su"
"HD-19-Su:351476","HD-19-Su"
"HD-19-Su:351477","HD-19-Su"
"HD-19-Su:351478","HD-19-Su"
"HD-19-Su:351479","HD-19-Su"
"HD-19-Su:351480","HD-19-Su"
"HD-19-Su:351481","HD-19-Su"
"HD-19-Su:351482","HD-19-Su"
"HD-19-Su:351483","HD-19-Su"
"HD-19-Su:351484","HD-19-Su"
"HD-19-Su:351485","HD-19-Su"
"HD-19-Su:351486","HD-19-Su"
"HD-19-Su:351487","HD-19-Su"
"HD-19-Su:351488","HD-19-Su"
"HD-19-Su:351489","HD-19-Su"
"HD-19-Su:351490","HD-19-Su"
"HD-19-Su:351491","HD-19-Su"
"HD-19-Su:351492","HD-19-Su"
"HD-19-Su:351493","HD-19-Su"
"HD-19-Su:351494","HD-19-Su"
"HD-19-Su:351495","HD-19-Su"
"HD-19-Su:351496","HD-19-Su"
"HD-19-Su:351497","HD-19-Su"
"HD-19-Su:351498","HD-19-Su"
"HD-19-Su:351499","HD-19-Su"
"HD-19-Su:351500","HD-19-Su"
"HD-19-Su:351501","HD-19-Su"
"HD-19-Su:351502","HD-19-Su"
"HD-19-Su:351503","HD-19-Su"
"HD-19-Su:351504","HD-19-Su"
"HD-19-Su:351505","HD-19-Su"
"HD-19-Su:351506","HD-19-Su"
"HD-19-Su:351507","HD-19-Su"
"HD-19-Su:351508","HD-19-Su"
"HD-19-Su:351509","HD-19-Su"
"HD-19-Su:351510","HD-19-Su"
"HD-19-Su:351511","HD-19-Su"
"HD-19-Su:351513","HD-19-Su"
"HD-19-Su:351515","HD-19-Su"
"HD-19-Su:351516","HD-19-Su"
"HD-19-Su:351518","HD-19-Su"
"HD-19-Su:351519","HD-19-Su"
"HD-19-Su:351520","HD-19-Su"
"HD-19-Su:351521","HD-19-Su"
"HD-19-Su:351522","HD-19-Su"
"HD-19-Su:351523","HD-19-Su"
"HD-19-Su:351524","HD-19-Su"
"HD-19-Su:351525","HD-19-Su"
"HD-19-Su:351526","HD-19-Su"
"HD-19-Su:351527","HD-19-Su"
"HD-19-Su:351528","HD-19-Su"
"HD-19-Su:351529","HD-19-Su"
"HD-19-Su:351530","HD-19-Su"
"HD-19-Su:351531","HD-19-Su"
"HD-19-Su:351532","HD-19-Su"
"HD-19-Su:351533","HD-19-Su"
"HD-19-Su:351534","HD-19-Su"
"HD-19-Su:351535","HD-19-Su"
"HD-19-Su:351536","HD-19-Su"
"HD-19-Su:351537","HD-19-Su"
"HD-19-Su:351538","HD-19-Su"
"HD-19-Su:351539","HD-19-Su"
"HD-19-Su:351540","HD-19-Su"
"HD-19-Su:351541","HD-19-Su"
"HD-19-Su:351542","HD-19-Su"
"HD-19-Su:351543","HD-19-Su"
"HD-19-Su:351544","HD-19-Su"
"HD-19-Su:351545","HD-19-Su"
"HD-19-Su:351546","HD-19-Su"
"HD-19-Su:351547","HD-19-Su"
"HD-19-Su:351548","HD-19-Su"
"HD-19-Su:351549","HD-19-Su"
"HD-19-Su:351550","HD-19-Su"
"HD-19-Su:351551","HD-19-Su"
"HD-19-Su:351552","HD-19-Su"
"HD-19-Su:351553","HD-19-Su"
"HD-19-Su:351554","HD-19-Su"
"HD-19-Su:351555","HD-19-Su"
"HD-19-Su:351556","HD-19-Su"
"HD-19-Su:351557","HD-19-Su"
"HD-19-Su:351558","HD-19-Su"
"HD-19-Su:351559","HD-19-Su"
"HD-19-Su:351560","HD-19-Su"
"HD-19-Su:351561","HD-19-Su"
"HD-19-Su:351562","HD-19-Su"
"HD-19-Su:351563","HD-19-Su"
"HD-19-Su:351564","HD-19-Su"
"HD-19-Su:351565","HD-19-Su"
"HD-19-Su:351566","HD-19-Su"
"HD-19-Su:351567","HD-19-Su"
"HD-19-Su:351568","HD-19-Su"
"HD-19-Su:351569","HD-19-Su"
"HD-19-Su:351570","HD-19-Su"
"HD-19-Su:351571","HD-19-Su"
"HD-19-Su:351572","HD-19-Su"
"HD-19-Su:351573","HD-19-Su"
"HD-19-Su:351574","HD-19-Su"
"HD-19-Su:351576","HD-19-Su"
"HD-19-Su:351577","HD-19-Su"
"HD-19-Su:351578","HD-19-Su"
"HD-19-Su:351579","HD-19-Su"
"HD-19-Su:351580","HD-19-Su"
"HD-19-Su:351581","HD-19-Su"
"HD-19-Su:351582","HD-19-Su"
"HD-19-Su:351583","HD-19-Su"
"HD-19-Su:351584","HD-19-Su"
"HD-19-Su:351585","HD-19-Su"
"HD-19-Su:351586","HD-19-Su"
"HD-19-Su:351589","HD-19-Su"
"HD-19-Su:351590","HD-19-Su"
"HD-19-Su:351591","HD-19-Su"
"HD-19-Su:351592","HD-19-Su"
"HD-19-Su:351593","HD-19-Su"
"HD-19-Su:351594","HD-19-Su"
"HD-19-Su:351595","HD-19-Su"
"HD-19-Su:351596","HD-19-Su"
"HD-19-Su:351597","HD-19-Su"
"HD-19-Su:351598","HD-19-Su"
"HD-19-Su:351599","HD-19-Su"
"HD-19-Su:351600","HD-19-Su"
"HD-19-Su:351601","HD-19-Su"
"HD-19-Su:351602","HD-19-Su"
"HD-19-Su:351604","HD-19-Su"
"HD-19-Su:351605","HD-19-Su"
"HD-19-Su:351606","HD-19-Su"
"HD-19-Su:351607","HD-19-Su"
"HD-19-Su:351608","HD-19-Su"
"HD-19-Su:351609","HD-19-Su"
"HD-19-Su:351610","HD-19-Su"
"HD-19-Su:351611","HD-19-Su"
"HD-19-Su:351612","HD-19-Su"
"HD-19-Su:351613","HD-19-Su"
"HD-19-Su:351614","HD-19-Su"
"HD-19-Su:351615","HD-19-Su"
"HD-19-Su:351616","HD-19-Su"
"HD-19-Su:351617","HD-19-Su"
"HD-19-Su:351618","HD-19-Su"
"HD-19-Su:351619","HD-19-Su"
"HD-19-Su:351620","HD-19-Su"
"HD-19-Su:351621","HD-19-Su"
"HD-19-Su:351622","HD-19-Su"
"HD-19-Su:351623","HD-19-Su"
"HD-19-Su:351624","HD-19-Su"
"HD-19-Su:351625","HD-19-Su"
"HD-19-Su:351626","HD-19-Su"
"HD-19-Su:351627","HD-19-Su"
"HD-19-Su:351628","HD-19-Su"
"HD-19-Su:351629","HD-19-Su"
"HD-19-Su:351630","HD-19-Su"
"HD-19-Su:351631","HD-19-Su"
"HD-19-Su:351632","HD-19-Su"
"HD-19-Su:351633","HD-19-Su"
"HD-19-Su:351634","HD-19-Su"
"HD-19-Su:351635","HD-19-Su"
"HD-19-Su:351636","HD-19-Su"
"HD-19-Su:351637","HD-19-Su"
"HD-19-Su:351638","HD-19-Su"
"HD-19-Su:351639","HD-19-Su"
"HD-19-Su:351641","HD-19-Su"
"HD-19-Su:351642","HD-19-Su"
"HD-19-Su:351643","HD-19-Su"
"HD-19-Su:351644","HD-19-Su"
"HD-19-Su:351645","HD-19-Su"
"HD-19-Su:351646","HD-19-Su"
"HD-19-Su:351647","HD-19-Su"
"HD-19-Su:351648","HD-19-Su"
"HD-19-Su:351649","HD-19-Su"
"HD-19-Su:351650","HD-19-Su"
"HD-19-Su:351651","HD-19-Su"
"HD-19-Su:351652","HD-19-Su"
"HD-19-Su:351653","HD-19-Su"
"HD-19-Su:351654","HD-19-Su"
"HD-19-Su:351655","HD-19-Su"
"HD-19-Su:351656","HD-19-Su"
"HD-19-Su:351657","HD-19-Su"
"HD-19-Su:351658","HD-19-Su"
"HD-19-Su:351659","HD-19-Su"
"HD-19-Su:351660","HD-19-Su"
"HD-19-Su:351661","HD-19-Su"
"HD-19-Su:351662","HD-19-Su"
"HD-19-Su:351664","HD-19-Su"
"HD-19-Su:351665","HD-19-Su"
"HD-19-Su:351666","HD-19-Su"
"HD-19-Su:351667","HD-19-Su"
"HD-19-Su:351668","HD-19-Su"
"HD-19-Su:351669","HD-19-Su"
"HD-19-Su:351670","HD-19-Su"
"HD-19-Su:351671","HD-19-Su"
"HD-19-Su:351672","HD-19-Su"
"HD-19-Su:351673","HD-19-Su"
"HD-19-Su:351674","HD-19-Su"
"HD-19-Su:351675","HD-19-Su"
"HD-19-Su:351676","HD-19-Su"
"HD-23-Su:341879","HD-23-Su"
"HD-23-Su:341880","HD-23-Su"
"HD-23-Su:341881","HD-23-Su"
"HD-23-Su:341882","HD-23-Su"
"HD-23-Su:341883","HD-23-Su"
"HD-23-Su:341884","HD-23-Su"
"HD-23-Su:341885","HD-23-Su"
"HD-23-Su:341887","HD-23-Su"
"HD-23-Su:341888","HD-23-Su"
"HD-23-Su:341889","HD-23-Su"
"HD-23-Su:341890","HD-23-Su"
"HD-23-Su:341891","HD-23-Su"
"HD-23-Su:341892","HD-23-Su"
"HD-23-Su:341893","HD-23-Su"
"HD-23-Su:341894","HD-23-Su"
"HD-23-Su:341895","HD-23-Su"
"HD-23-Su:341896","HD-23-Su"
"HD-23-Su:341897","HD-23-Su"
"HD-23-Su:341898","HD-23-Su"
"HD-23-Su:341899","HD-23-Su"
"HD-23-Su:341900","HD-23-Su"
"HD-23-Su:341902","HD-23-Su"
"HD-23-Su:341903","HD-23-Su"
"HD-23-Su:341904","HD-23-Su"
"HD-23-Su:341905","HD-23-Su"
"HD-23-Su:341906","HD-23-Su"
"HD-23-Su:341907","HD-23-Su"
"HD-23-Su:341908","HD-23-Su"
"HD-23-Su:341909","HD-23-Su"
"HD-23-Su:341910","HD-23-Su"
"HD-23-Su:341911","HD-23-Su"
"HD-23-Su:341913","HD-23-Su"
"HD-23-Su:341915","HD-23-Su"
"HD-23-Su:341916","HD-23-Su"
"HD-23-Su:341917","HD-23-Su"
"HD-23-Su:341918","HD-23-Su"
"HD-23-Su:341919","HD-23-Su"
"HD-23-Su:341920","HD-23-Su"
"HD-23-Su:341921","HD-23-Su"
"HD-23-Su:341922","HD-23-Su"
"HD-23-Su:341923","HD-23-Su"
"HD-23-Su:341924","HD-23-Su"
"HD-23-Su:341925","HD-23-Su"
"HD-23-Su:341926","HD-23-Su"
"HD-23-Su:341927","HD-23-Su"
"HD-23-Su:341928","HD-23-Su"
"HD-23-Su:341929","HD-23-Su"
"HD-23-Su:341930","HD-23-Su"
"HD-23-Su:341932","HD-23-Su"
"HD-23-Su:341933","HD-23-Su"
"HD-23-Su:341934","HD-23-Su"
"HD-23-Su:341935","HD-23-Su"
"HD-23-Su:341936","HD-23-Su"
"HD-23-Su:341937","HD-23-Su"
"HD-23-Su:341938","HD-23-Su"
"HD-23-Su:341939","HD-23-Su"
"HD-23-Su:341940","HD-23-Su"
"HD-23-Su:341941","HD-23-Su"
"HD-23-Su:341942","HD-23-Su"
"HD-23-Su:341943","HD-23-Su"
"HD-23-Su:341944","HD-23-Su"
"HD-23-Su:341945","HD-23-Su"
"HD-23-Su:341946","HD-23-Su"
"HD-23-Su:341947","HD-23-Su"
"HD-23-Su:341948","HD-23-Su"
"HD-23-Su:341949","HD-23-Su"
"HD-23-Su:341950","HD-23-Su"
"HD-23-Su:341951","HD-23-Su"
"HD-23-Su:341952","HD-23-Su"
"HD-23-Su:341953","HD-23-Su"
"HD-23-Su:341954","HD-23-Su"
"HD-23-Su:341955","HD-23-Su"
"HD-23-Su:341956","HD-23-Su"
"HD-23-Su:341957","HD-23-Su"
"HD-23-Su:341958","HD-23-Su"
"HD-23-Su:341959","HD-23-Su"
"HD-23-Su:341960","HD-23-Su"
"HD-23-Su:341961","HD-23-Su"
"HD-23-Su:341962","HD-23-Su"
"HD-23-Su:341964","HD-23-Su"
"HD-23-Su:341965","HD-23-Su"
"HD-23-Su:341966","HD-23-Su"
"HD-23-Su:341967","HD-23-Su"
"HD-23-Su:341968","HD-23-Su"
"HD-23-Su:341969","HD-23-Su"
"HD-23-Su:341970","HD-23-Su"
"HD-23-Su:341971","HD-23-Su"
"HD-23-Su:341972","HD-23-Su"
"HD-23-Su:341973","HD-23-Su"
"HD-23-Su:341974","HD-23-Su"
"HD-23-Su:341975","HD-23-Su"
"HD-23-Su:341976","HD-23-Su"
"HD-23-Su:341977","HD-23-Su"
"HD-23-Su:341978","HD-23-Su"
"HD-23-Su:341979","HD-23-Su"
"HD-23-Su:341980","HD-23-Su"
"HD-23-Su:341981","HD-23-Su"
"HD-23-Su:341982","HD-23-Su"
"HD-23-Su:341983","HD-23-Su"
"HD-23-Su:341984","HD-23-Su"
"HD-23-Su:341985","HD-23-Su"
"HD-23-Su:341986","HD-23-Su"
"HD-23-Su:341988","HD-23-Su"
"HD-23-Su:341989","HD-23-Su"
"HD-23-Su:341990","HD-23-Su"
"HD-23-Su:341991","HD-23-Su"
"HD-23-Su:341992","HD-23-Su"
"HD-23-Su:341993","HD-23-Su"
"HD-23-Su:341994","HD-23-Su"
