"barcode","sample","celltype","UMAP_1","UMAP_2"
"HD-17-Su:346365","HD-17-Su","1",9.20166500333913,2.26089507533333
"HD-17-Su:346366","HD-17-Su","7",7.13124044660695,-11.767444310653
"HD-17-Su:346367","HD-17-Su","1",7.41377027753957,-0.452236471640857
"HD-17-Su:346368","HD-17-Su","8",-6.26272193666331,8.3849347252967
"HD-17-Su:346369","HD-17-Su","2",-5.85276595826975,5.30264741374275
"HD-17-Su:346370","HD-17-Su","10",-1.65579501863352,-5.99796837376335
"HD-17-Su:346371","HD-17-Su","2",-5.66597406144969,6.62373382045051
"HD-17-Su:346372","HD-17-Su","9",9.11702450040945,-4.21984308766106
"HD-17-Su:346373","HD-17-Su","5",-6.49697248216502,2.74712330294868
"HD-17-Su:346374","HD-17-Su","6",-2.48909703966013,5.64415341807624
"HD-17-Su:346375","HD-17-Su","5",-5.96703378435008,1.56377488566658
"HD-17-Su:346376","HD-17-Su","2",-6.07748643632762,6.7898910660865
"HD-17-Su:346377","HD-17-Su","1",7.0998507333196,1.11737865401527
"HD-17-Su:346378","HD-17-Su","2",-6.99265043016306,5.93193608714363
"HD-17-Su:346379","HD-17-Su","10",-1.52040783639781,-6.20686453388909
"HD-17-Su:346380","HD-17-Su","5",-6.37783996339671,3.0419490952613
"HD-17-Su:346381","HD-17-Su","5",-7.0916227507197,3.46486860705635
"HD-17-Su:346382","HD-17-Su","1",7.23330171827444,-0.506569979655536
"HD-17-Su:346383","HD-17-Su","11",7.27544649366506,-2.26197641895989
"HD-17-Su:346384","HD-17-Su","1",8.34525974516042,-0.968250093924793
"HD-17-Su:346385","HD-17-Su","5",-6.76708738084666,3.24658876849434
"HD-17-Su:346386","HD-17-Su","4",-4.90856734987132,-6.07182806538323
"HD-17-Su:346387","HD-17-Su","1",7.26897104505666,1.73297900153419
"HD-17-Su:346388","HD-17-Su","1",7.11576517347463,1.95673769904396
"HD-17-Su:346389","HD-17-Su","2",-6.40348664995066,6.58970290614387
"HD-17-Su:346391","HD-17-Su","3",-3.84235994096629,-6.91157692478875
"HD-17-Su:346392","HD-17-Su","1",8.38568790678152,0.549708040487973
"HD-17-Su:346393","HD-17-Su","8",-6.56444780107371,7.93150931788704
"HD-17-Su:346394","HD-17-Su","1",7.90566738371023,0.980000557434765
"HD-17-Su:346395","HD-17-Su","1",8.95712860349783,3.31521421862861
"HD-17-Su:346396","HD-17-Su","2",-5.8093060659968,6.4976318497779
"HD-17-Su:346397","HD-17-Su","3",-4.94078199144236,-8.60528534458855
"HD-17-Su:346398","HD-17-Su","2",-6.41117231126658,6.48209649516365
"HD-17-Su:346400","HD-17-Su","3",-2.79654208894602,-8.0813567023156
"HD-17-Su:346401","HD-17-Su","1",6.7930208039678,0.402072222960202
"HD-17-Su:346402","HD-17-Su","2",-4.68604223008982,6.26878577662727
"HD-17-Su:346403","HD-17-Su","1",6.06537731413015,2.27335244609138
"HD-17-Su:346404","HD-17-Su","5",-5.47215739961497,1.26265806151649
"HD-17-Su:346405","HD-17-Su","1",7.29150160078176,2.38614231539985
"HD-17-Su:346407","HD-17-Su","2",-7.74085227723948,6.26515895320198
"HD-17-Su:346408","HD-17-Su","10",-2.20381848092906,-6.12371367024163
"HD-17-Su:346409","HD-17-Su","5",-6.01590673204295,2.21025425387642
"HD-17-Su:346410","HD-17-Su","3",-4.80044547792307,-8.31029480503777
"HD-17-Su:346411","HD-17-Su","5",-5.70708505388133,1.49635726405403
"HD-17-Su:346412","HD-17-Su","10",-2.49292818780772,-7.99135273503044
"HD-17-Su:346413","HD-17-Su","5",-5.56941930528513,2.93467408610603
"HD-17-Su:346414","HD-17-Su","3",-3.6165160345637,-8.70683640049675
"HD-17-Su:346415","HD-17-Su","6",-1.86102835412852,5.87045651866218
"HD-17-Su:346416","HD-17-Su","1",7.71238096479543,0.302748398912159
"HD-17-Su:346417","HD-17-Su","3",-4.79700032945506,-7.37286394642571
"HD-17-Su:346418","HD-17-Su","2",-7.96148864503733,5.1796730179908
"HD-17-Su:346419","HD-17-Su","4",-4.85096542116038,-2.85640448139885
"HD-17-Su:346420","HD-17-Su","2",-6.60935918565623,6.72970897151252
"HD-17-Su:346422","HD-17-Su","7",7.27223928693899,-11.7598263602135
"HD-17-Su:346423","HD-17-Su","2",-5.28569928880564,5.42477637721321
"HD-17-Su:346424","HD-17-Su","1",7.38685806516775,-0.329038886296543
"HD-17-Su:346425","HD-17-Su","8",-7.35052339311472,8.14809733821174
"HD-17-Su:346426","HD-17-Su","2",-5.37977067705027,4.68140346003791
"HD-17-Su:346427","HD-17-Su","1",8.32344682935842,2.83350235415718
"HD-17-Su:346428","HD-17-Su","6",-3.20541731592051,5.86502343608162
"HD-17-Su:346429","HD-17-Su","2",-4.72232238527171,6.20250207377693
"HD-17-Su:346430","HD-17-Su","2",-6.37199537034861,5.67213469935676
"HD-17-Su:346431","HD-17-Su","2",-5.69556609865061,6.79447537852546
"HD-17-Su:346432","HD-17-Su","1",6.14587171796926,1.4899608512046
"HD-17-Su:346433","HD-17-Su","2",-4.36462060685984,6.4333613534095
"HD-17-Su:346434","HD-17-Su","1",8.99114807371267,2.59462768031379
"HD-17-Su:346435","HD-17-Su","15",-4.43565551515452,-1.0542810540078
"HD-17-Su:346436","HD-17-Su","14",-5.10997001405589,6.25788384867927
"HD-17-Su:346437","HD-17-Su","5",-4.81544486757151,1.64900928927681
"HD-17-Su:346438","HD-17-Su","1",7.08514030698904,0.465811969769207
"HD-17-Su:346439","HD-17-Su","1",7.02281482938894,2.51590281916877
"HD-17-Su:346440","HD-17-Su","11",-1.02927057023875,-15.9634386877892
"HD-17-Su:346441","HD-17-Su","5",-5.95175115342967,2.23269182635566
"HD-17-Su:346442","HD-17-Su","1",8.78042896513113,-0.730494735705646
"HD-17-Su:346443","HD-17-Su","2",-4.79225007768504,6.10221129847786
"HD-17-Su:346444","HD-17-Su","8",-6.78803531404368,8.01245337916633
"HD-17-Su:346445","HD-17-Su","2",-5.71424381013743,7.03337890101692
"HD-17-Su:346446","HD-17-Su","4",-4.73023454423777,-3.93272608326653
"HD-17-Su:346447","HD-17-Su","6",-3.4773227381312,6.1328824181678
"HD-17-Su:346448","HD-17-Su","4",-4.19422666307322,-5.09444588230828
"HD-17-Su:346449","HD-17-Su","3",-4.80835429902903,-6.34463232563713
"HD-17-Su:346450","HD-17-Su","2",-7.19364682908885,6.88499719096443
"HD-17-Su:346452","HD-17-Su","2",-5.7902073072993,7.00200683070442
"HD-17-Su:346453","HD-17-Su","10",-1.48425404306284,-5.98287886189202
"HD-17-Su:346454","HD-17-Su","5",-5.29528180833689,3.10806781245491
"HD-17-Su:346455","HD-17-Su","2",-4.9914521383845,6.93718034220955
"HD-17-Su:346456","HD-17-Su","5",-6.09869519945017,2.58720094157478
"HD-17-Su:346457","HD-17-Su","10",-1.69583122011057,-6.7832724432824
"HD-17-Su:346458","HD-17-Su","4",-4.241010587176,-2.99114697979668
"HD-17-Su:346459","HD-17-Su","1",7.95575578931936,2.66334539843818
"HD-17-Su:346460","HD-17-Su","1",9.18423660520681,3.14705926371833
"HD-17-Su:346461","HD-17-Su","9",9.19458397153982,-3.48456090496758
"HD-17-Su:346462","HD-17-Su","5",-5.9266499685847,1.56803137255928
"HD-17-Su:346463","HD-17-Su","1",9.24885376218923,-1.00356703804711
"HD-17-Su:346464","HD-17-Su","2",-7.31267205949656,6.06309253169319
"HD-17-Su:346465","HD-17-Su","9",9.4241333794988,-4.28029888676384
"HD-17-Su:346466","HD-17-Su","7",7.20266397718557,-12.2254425864098
"HD-17-Su:346467","HD-17-Su","10",-1.31687096830241,-6.59362619923333
"HD-17-Su:346468","HD-17-Su","2",-6.33566800828806,7.02085095835945
"HD-17-Su:346469","HD-17-Su","3",-3.99277393098704,-8.111269650924
"HD-17-Su:346471","HD-17-Su","1",8.51263292554983,1.16051906539222
"HD-17-Su:346472","HD-17-Su","5",-5.7585910963618,1.32885354949257
"HD-17-Su:346473","HD-17-Su","5",-5.45648090120188,1.27641385985634
"HD-17-Su:346474","HD-17-Su","4",-3.07223431344859,4.33405477000496
"HD-17-Su:346476","HD-17-Su","5",-5.65041009660594,2.69020205928108
"HD-17-Su:346477","HD-17-Su","5",-2.4419817137324,4.04652649356147
"HD-17-Su:346478","HD-17-Su","2",-7.87092010255686,6.71279269648811
"HD-17-Su:346479","HD-17-Su","5",-5.754513661822,0.96395635796806
"HD-17-Su:346480","HD-17-Su","2",-5.86162845369212,6.30529338313362
"HD-17-Su:346481","HD-17-Su","5",-4.74187032457224,3.04291826678535
"HD-17-Su:346482","HD-17-Su","5",-5.86585942979685,1.50272828532478
"HD-17-Su:346483","HD-17-Su","3",-2.97443358178965,-7.62776535557488
"HD-17-Su:346484","HD-17-Su","5",-5.20320169206492,1.67904585791847
"HD-17-Su:346485","HD-17-Su","2",-6.71651927705638,6.26102382136604
"HD-17-Su:346486","HD-17-Su","3",-4.4614056753718,-8.06471413182
"HD-17-Su:346487","HD-17-Su","7",6.45663936857351,-12.182447133529
"HD-17-Su:346490","HD-17-Su","8",-6.2417167830073,8.50830871058723
"HD-17-Su:346491","HD-17-Su","2",-6.38393203492991,7.15747386409065
"HD-17-Su:346493","HD-17-Su","1",7.73452146772512,-0.303814439046177
"HD-17-Su:346494","HD-17-Su","10",-1.65542356248728,-6.52494448231438
"HD-17-Su:346495","HD-17-Su","5",-4.80739871736399,2.29170853091499
"HD-17-Su:346496","HD-17-Su","5",-5.57377807374827,1.29424017859718
"HD-17-Su:346497","HD-17-Su","2",-6.32707826372019,6.73580867244026
"HD-17-Su:346498","HD-17-Su","1",8.40678222898611,0.650430442822186
"HD-17-Su:346499","HD-17-Su","3",-4.69210139985911,-6.15265673207024
"HD-17-Su:346500","HD-17-Su","3",-4.67594424959055,-6.9320237021325
"HD-17-Su:346501","HD-17-Su","3",-3.97012655015818,-7.82589977787712
"HD-17-Su:346502","HD-17-Su","3",-2.96543471094004,-8.75761669682244
"HD-17-Su:346503","HD-17-Su","2",-7.92628566499583,5.59448987437507
"HD-17-Su:346504","HD-17-Su","1",8.11801536802419,1.26805037452003
"HD-17-Su:346505","HD-17-Su","11",7.14371593717702,-2.4898301939843
"HD-17-Su:346506","HD-17-Su","1",8.58522232298025,1.42662567092201
"HD-17-Su:346508","HD-17-Su","1",8.18593986753591,-1.35482328938225
"HD-17-Su:346509","HD-17-Su","1",6.85767181638845,1.58995825244209
"HD-17-Su:346510","HD-17-Su","5",-7.19151202913157,5.34115535212776
"HD-17-Su:346511","HD-17-Su","5",-5.15475360628001,2.14881855441353
"HD-17-Su:346512","HD-17-Su","3",-3.01794187303416,-7.88864487217644
"HD-17-Su:346513","HD-17-Su","1",8.70139892820486,2.97591620875618
"HD-17-Su:346514","HD-17-Su","1",9.65394314054616,2.45602256251594
"HD-17-Su:346515","HD-17-Su","1",7.85592611555227,-1.21577518986443
"HD-17-Su:346516","HD-17-Su","2",-5.51011077638499,5.89852267695686
"HD-17-Su:346517","HD-17-Su","1",9.12048729185232,1.55284255934974
"HD-17-Su:346519","HD-17-Su","3",-2.52535335298411,-8.05492085026482
"HD-17-Su:346520","HD-17-Su","1",10.1773596597112,0.918470623028485
"HD-17-Su:346521","HD-17-Su","1",7.32268436674245,-1.14564090775231
"HD-17-Su:346522","HD-17-Su","1",7.35924013380178,-0.670899270045551
"HD-17-Su:346523","HD-17-Su","10",-1.33933834310404,-7.09530752705315
"HD-17-Su:346524","HD-17-Su","1",9.29247673277029,1.72933560801765
"HD-17-Su:346525","HD-17-Su","8",-6.15415088411204,8.14243728114387
"HD-17-Su:346526","HD-17-Su","1",8.18213423017629,3.53242904139778
"HD-17-Su:346527","HD-17-Su","1",8.18171365980276,2.21904164744636
"HD-17-Su:346529","HD-17-Su","10",-1.54500953431956,-6.21361368702629
"HD-17-Su:346530","HD-17-Su","1",7.37110336546071,1.07777911616584
"HD-17-Su:346531","HD-17-Su","1",6.3354578805364,0.511377485525814
"HD-17-Su:346533","HD-17-Su","8",-5.36131755586497,7.62842256022712
"HD-17-Su:346534","HD-17-Su","5",-5.43062869783274,3.55875593615791
"HD-17-Su:346535","HD-17-Su","8",-7.66305438753001,7.77131062937996
"HD-17-Su:346536","HD-17-Su","5",-4.67380944963328,1.37565583182594
"HD-17-Su:346537","HD-17-Su","2",-7.7514447378718,6.04602366877815
"HD-17-Su:346538","HD-17-Su","1",8.21570785764822,3.11566811991951
"HD-17-Su:346539","HD-17-Su","1",9.94111545805105,2.30070644809028
"HD-17-Su:346540","HD-17-Su","5",-6.58714238878123,2.17830664111396
"HD-17-Su:346541","HD-17-Su","8",-7.48448364015452,8.33325320674202
"HD-17-Su:346542","HD-17-Su","7",6.90051468137868,-12.0307909827111
"HD-17-Su:346543","HD-17-Su","1",7.32478054288991,0.944725396168438
"HD-17-Su:346544","HD-17-Su","5",-6.66954271074168,2.2563057561042
"HD-17-Su:346545","HD-17-Su","3",-4.80397311921946,-7.04586905049065
"HD-17-Su:346546","HD-17-Su","1",7.49188335661062,-0.882714448439869
"HD-17-Su:346547","HD-17-Su","2",-6.15496579881541,4.84118968440315
"HD-17-Su:346548","HD-17-Su","5",-6.49312774415843,3.62821012927314
"HD-17-Su:346549","HD-17-Su","1",9.448367197553,2.21624905062935
"HD-17-Su:346550","HD-17-Su","5",-4.98415748353831,1.00253039790413
"HD-17-Su:346551","HD-17-Su","1",8.729785997907,3.13175231410286
"HD-17-Su:346552","HD-17-Su","2",-7.39857093568675,5.75837356044075
"HD-17-Su:346553","HD-17-Su","2",-7.74419299836985,5.67368680430671
"HD-17-Su:346554","HD-17-Su","5",-6.08089725252024,2.26141578151008
"HD-17-Su:346555","HD-17-Su","1",7.23237522367605,1.63452369166633
"HD-17-Su:346556","HD-17-Su","3",-5.14101831193797,-7.98544662998894
"HD-17-Su:346557","HD-17-Su","4",-3.44971458192698,-5.50757568882683
"HD-17-Su:346558","HD-17-Su","4",-3.9808434652888,-5.24950283573845
"HD-17-Su:346559","HD-17-Su","9",9.21407993559011,-3.31914323376397
"HD-17-Su:346560","HD-17-Su","3",-2.97368208642832,-8.39624184178093
"HD-17-Su:346561","HD-17-Su","10",-2.06269804712168,-5.86319798039177
"HD-17-Su:346562","HD-17-Su","2",-4.93758432145945,6.42055064631721
"HD-17-Su:346563","HD-17-Su","3",-3.40192262407176,-7.14734571980217
"HD-17-Su:346564","HD-17-Su","1",7.61461075071462,0.107217406910864
"HD-17-Su:346565","HD-17-Su","10",-1.98252526994578,-6.72666615055779
"HD-17-Su:346566","HD-17-Su","10",-1.3507016110026,-6.45232313679436
"HD-17-Su:346567","HD-17-Su","1",8.11705549482473,3.42727643443367
"HD-17-Su:346568","HD-17-Su","2",-5.02321807618968,6.88139039469978
"HD-17-Su:346569","HD-17-Su","2",-7.78978530641429,5.59325772715828
"HD-17-Su:346570","HD-17-Su","5",-5.55256311174265,3.22585565043708
"HD-17-Su:346571","HD-17-Su","3",-5.23895732637278,-7.0589744429467
"HD-17-Su:346572","HD-17-Su","2",-8.10548965211741,5.06237536860725
"HD-17-Su:346573","HD-17-Su","5",-5.6917580771052,1.45145923091194
"HD-17-Su:346574","HD-17-Su","6",-3.87535564180247,6.55763417674324
"HD-17-Su:346575","HD-17-Su","1",7.7414522958196,-1.06770783470848
"HD-17-Su:346576","HD-17-Su","4",-5.48043529268138,-3.42520350025872
"HD-17-Su:346577","HD-17-Su","2",-6.4309839415156,5.02420026255867
"HD-17-Su:346578","HD-17-Su","1",8.49106891874441,2.61330300761482
"HD-17-Su:346579","HD-17-Su","5",-4.82680265184275,3.13211947871467
"HD-17-Su:346580","HD-17-Su","2",-5.84379998918406,7.25241452647468
"HD-17-Su:346581","HD-17-Su","5",-4.9604896711909,1.81510764552375
"HD-17-Su:346582","HD-17-Su","1",9.00547512296804,-1.77852469490746
"HD-17-Su:346583","HD-17-Su","1",9.65235527280935,-0.161907521950992
"HD-17-Su:346584","HD-17-Su","1",5.86101492170461,0.26033608807346
"HD-17-Su:346585","HD-17-Su","1",7.89208849195608,2.95076686335823
"HD-17-Su:346586","HD-17-Su","1",7.91198976759084,0.282616021168438
"HD-17-Su:346587","HD-17-Su","2",-6.59430448289744,7.27674991084358
"HD-17-Su:346588","HD-17-Su","3",-3.87510577913157,-8.79029053257683
"HD-17-Su:346589","HD-17-Su","3",-4.45265619035594,-7.90281837986687
"HD-17-Su:346590","HD-17-Su","4",-4.3045887159907,-5.63059204624871
"HD-17-Su:346591","HD-17-Su","6",-3.14319745775095,4.59351903392097
"HD-17-Su:346592","HD-17-Su","5",-5.4637102293574,2.41886931849739
"HD-17-Su:346593","HD-17-Su","1",9.60682304624685,1.56282526446602
"HD-17-Su:346594","HD-17-Su","9",9.5932646584905,-3.75965732144097
"HD-17-Su:346595","HD-17-Su","10",-1.51649204965464,-6.30769461201409
"HD-17-Su:346596","HD-17-Su","1",9.86203869108327,1.05532700015327
"HD-17-Su:346597","HD-17-Su","3",-3.99937001939646,-8.53130882786492
"HD-17-Su:346598","HD-17-Su","5",-4.81489650483958,2.96829015208503
"HD-17-Su:346599","HD-17-Su","1",6.01911648038991,2.27088743640205
"HD-17-Su:346600","HD-17-Su","10",-1.68888561006419,-6.62860792683342
"HD-17-Su:346601","HD-17-Su","2",-5.70376054521433,6.46597558451912
"HD-17-Su:346602","HD-17-Su","1",8.56520469907888,-1.94380992459038
"HD-17-Su:346603","HD-17-Su","10",-1.2551457094752,-6.38987606571892
"HD-17-Su:346604","HD-17-Su","5",-6.66935579057566,3.36173445178291
"HD-17-Su:346605","HD-17-Su","1",9.86566074613699,2.44055420352241
"HD-17-Su:346606","HD-17-Su","2",-6.11485902543894,6.83025199366829
"HD-17-Su:346607","HD-17-Su","1",8.9676485848821,-0.00801434175947532
"HD-17-Su:346609","HD-17-Su","6",-3.27949158426157,5.62536841822883
"HD-17-Su:346610","HD-17-Su","3",-3.52792636628977,-8.74421185063103
"HD-17-Su:346611","HD-17-Su","5",-6.05326740022532,2.85821801615974
"HD-17-Su:346612","HD-17-Su","2",-7.63256065126292,5.27890807582161
"HD-17-Su:346613","HD-17-Su","3",-3.84973041292063,-8.10012596653679
"HD-17-Su:346614","HD-17-Su","6",-3.30391852136485,5.20889312220833
"HD-17-Su:346615","HD-17-Su","5",-6.67097036119334,2.8184714932563
"HD-17-Su:346616","HD-17-Su","14",8.50577409986623,-1.19445377396325
"HD-17-Su:346617","HD-17-Su","5",-7.14168826814524,3.43551093531868
"HD-17-Su:346618","HD-17-Su","4",-5.07759420152537,-3.63712709950188
"HD-17-Su:346619","HD-17-Su","5",-5.2033137487971,2.6352964062812
"HD-17-Su:346620","HD-17-Su","11",7.37562902692922,-1.41422432469109
"HD-17-Su:346621","HD-17-Su","1",7.95224483732351,3.04740363551399
"HD-17-Su:346622","HD-17-Su","1",6.04782684568532,1.5898885150077
"HD-17-Su:346623","HD-17-Su","2",-6.56929055925242,6.68561154795906
"HD-17-Su:346624","HD-17-Su","1",8.21458252195486,-1.47334080742577
"HD-17-Su:346626","HD-17-Su","1",7.7343369317449,-1.51332801388481
"HD-17-Su:346627","HD-17-Su","2",-4.4875196623408,6.84646588755867
"HD-17-Su:346628","HD-17-Su","5",-5.32084790941111,1.93526297999641
"HD-17-Su:346630","HD-17-Su","5",-5.56193391557566,3.67524272395393
"HD-17-Su:346631","HD-17-Su","12",3.59300049070486,12.9130242486121
"HD-17-Su:346632","HD-17-Su","10",-1.19463614698283,-6.25914209889153
"HD-17-Su:346634","HD-17-Su","1",7.84451826337942,1.46024006797096
"HD-17-Su:346635","HD-17-Su","9",9.47924335722097,-4.15289181278923
"HD-17-Su:346636","HD-17-Su","2",-7.05277578111521,5.98208409739753
"HD-17-Su:346637","HD-17-Su","11",6.46148784879812,-3.1175169329522
"HD-17-Su:346638","HD-17-Su","1",7.22524412397512,1.61941522551796
"HD-17-Su:346639","HD-17-Su","4",-2.59724442239634,-6.02628916310051
"HD-17-Su:346640","HD-17-Su","1",9.21828373197683,0.292000310552327
"HD-17-Su:346641","HD-17-Su","2",-7.80054942842356,6.3244426865699
"HD-17-Su:346642","HD-17-Su","2",-5.74182073350779,5.29235106898567
"HD-17-Su:346643","HD-17-Su","2",-6.18612472291819,6.48936158610603
"HD-17-Su:346644","HD-17-Su","2",-5.36240617509715,6.34827119303962
"HD-17-Su:346645","HD-17-Su","1",8.31343324903616,0.609035374653546
"HD-17-Su:346646","HD-17-Su","1",7.35511883024343,0.54814580274841
"HD-17-Su:346647","HD-17-Su","2",-5.98731414552561,4.93148642970344
"HD-17-Su:346648","HD-17-Su","1",9.45413978819021,-0.0482467989800297
"HD-17-Su:346649","HD-17-Su","5",-5.48976604219309,1.32160431338569
"HD-17-Su:346650","HD-17-Su","1",9.61942871336111,2.7364721913459
"HD-17-Su:346651","HD-17-Su","14",8.16694315199026,-1.10526484059075
"HD-17-Su:346652","HD-17-Su","5",-5.3913339781367,3.51184159709236
"HD-17-Su:346654","HD-17-Su","2",-7.10281841035716,4.7005184311988
"HD-17-Su:346655","HD-17-Su","5",-5.50526754136912,1.55363434745094
"HD-17-Su:346656","HD-17-Su","1",10.1186428857244,-0.182116685378345
"HD-17-Su:346657","HD-17-Su","2",-6.28590337510935,6.53137141658088
"HD-17-Su:346658","HD-17-Su","14",8.59737118009695,0.0357264225008167
"HD-17-Su:346659","HD-17-Su","3",-4.1810969519221,-8.0062662939904
"HD-17-Su:346660","HD-17-Su","3",-3.41854111429087,-8.27822083042839
"HD-17-Su:346661","HD-17-Su","2",-7.51763812776438,6.08970433665535
"HD-17-Su:346662","HD-17-Su","5",-5.36948291536204,2.43155819369575
"HD-17-Su:346663","HD-17-Su","5",-6.45445434327952,2.42966371966621
"HD-17-Su:346664","HD-17-Su","5",-6.44233743425242,3.26459223223945
"HD-17-Su:346665","HD-17-Su","1",7.10530384306081,-0.368959573972019
"HD-17-Su:346666","HD-17-Su","1",8.99702270750173,0.929268660080639
"HD-17-Su:346667","HD-17-Su","5",-4.6835178541743,2.04474359942695
"HD-17-Su:346669","HD-17-Su","1",8.08275469068655,2.22142631007454
"HD-17-Su:346670","HD-17-Su","6",-2.97013537164561,4.22148591471931
"HD-17-Su:346671","HD-17-Su","2",-6.27342788453929,6.89409238292
"HD-17-Su:346672","HD-17-Su","3",-3.640096108874,-7.13517159031609
"HD-17-Su:346673","HD-17-Su","2",-7.44677249666087,6.36692601634285
"HD-17-Su:346675","HD-17-Su","2",-7.46307508226267,6.3953598160865
"HD-17-Su:346676","HD-17-Su","1",9.30653579954275,-0.324971733557972
"HD-17-Su:346677","HD-17-Su","2",-5.81888381715647,5.44270974589607
"HD-17-Su:346678","HD-17-Su","3",-4.32576743837229,-8.78734463261345
"HD-17-Su:346679","HD-17-Su","3",-3.24939386125437,-7.7824441771386
"HD-17-Su:346681","HD-17-Su","2",-6.50469915147654,6.42343121958992
"HD-17-Su:346682","HD-17-Su","5",-7.19119731660716,4.25700360728523
"HD-17-Su:346683","HD-17-Su","2",-6.45310203309886,6.27136737300178
"HD-17-Su:346684","HD-17-Su","10",-1.10317508455149,-6.73710745381096
"HD-17-Su:346685","HD-17-Su","3",-3.2292987513148,-8.49885910557488
"HD-17-Su:346686","HD-17-Su","5",-6.21874562974803,1.21592921210548
"HD-17-Su:346687","HD-17-Su","5",-4.6122230696284,2.49890023661873
"HD-17-Su:346688","HD-17-Su","1",7.68701513532766,2.63859945727607
"HD-17-Su:346689","HD-17-Su","2",-6.68788520570628,7.03814727259895
"HD-17-Su:346690","HD-17-Su","1",7.08806522611745,-0.270912496316227
